paper_id,pagerank
92292,1.5083342396462284e-05
110289,1.5082483389218528e-05
22853,1.5081789382925339e-05
44941,1.5081511304815483e-05
82411,1.5080177437762838e-05
30929,1.507995524157969e-05
84874,1.5079713314070545e-05
106196,1.5079626614651459e-05
60434,1.5079234628145994e-05
100798,1.507741983451836e-05
122610,1.5076653422917204e-05
31354,1.5076542238420271e-05
61849,1.5075974372222743e-05
97141,1.5075418983738255e-05
83985,1.5074352774673321e-05
115520,1.5073988759600794e-05
71788,1.5072872802603682e-05
83065,1.5070973480564712e-05
65680,1.5070536834908376e-05
67559,1.5069696893780255e-05
133367,1.506929843647519e-05
13265,1.5067533047027636e-05
60270,1.5066880463330886e-05
14559,1.5066811591442624e-05
86289,1.5066506689214963e-05
87131,1.5065735032590866e-05
34674,1.5065104259332046e-05
114059,1.506436303714075e-05
73305,1.5064329013151737e-05
123980,1.5064230235448167e-05
80914,1.5064165755598234e-05
21704,1.5064043191769133e-05
62360,1.5063840319023464e-05
119993,1.5063424407713891e-05
68217,1.5062827871603242e-05
35777,1.5062209318595286e-05
99966,1.5062003906457974e-05
23814,1.5061378477283312e-05
54917,1.5060614499420119e-05
82602,1.5060440678981292e-05
65998,1.5059421545804376e-05
106940,1.5059258697442128e-05
133640,1.5057238763400598e-05
25011,1.5057191610384931e-05
114119,1.5056674470620054e-05
81195,1.505609858856246e-05
86915,1.505539408218187e-05
94502,1.5055281081217848e-05
85515,1.5052594862111258e-05
34492,1.5051610858375629e-05
91378,1.5051122580586376e-05
121890,1.5051025333218288e-05
15606,1.505062360795904e-05
135632,1.5050107923623566e-05
129673,1.5049985126004346e-05
75612,1.5049924039004157e-05
109468,1.5048818174790495e-05
47577,1.5048172120958435e-05
111515,1.504816894425677e-05
61638,1.5047714630852438e-05
134836,1.5047450934819338e-05
97915,1.504708895878132e-05
53061,1.5046890116725175e-05
36349,1.5045455775829725e-05
96799,1.5045014069886192e-05
22937,1.5043600170736099e-05
98142,1.5043101084096534e-05
34187,1.5043076511877214e-05
82243,1.5042738566615112e-05
85167,1.5041364284830119e-05
130166,1.5040074248491466e-05
79789,1.5039628107874497e-05
81542,1.503872320315547e-05
125553,1.5038646776549067e-05
42212,1.5038289077064468e-05
93811,1.5038281915980646e-05
77140,1.5037022129307801e-05
116005,1.5036843239244973e-05
116857,1.5036684488829488e-05
36757,1.5036533940499e-05
106360,1.503622580709995e-05
104320,1.5036194193222978e-05
53980,1.5036110660766969e-05
39006,1.5034259366782346e-05
105021,1.5034169828190907e-05
53139,1.5033436502583954e-05
44254,1.503209738727176e-05
128300,1.5029506652495048e-05
115194,1.5028972915934119e-05
21576,1.502871017403899e-05
47974,1.502840207768831e-05
83501,1.502834249562725e-05
65266,1.5027264967685891e-05
37882,1.5027115609077172e-05
124119,1.5026591705781535e-05
104242,1.5026171132085143e-05
75616,1.5026050614734466e-05
125472,1.5025889912459493e-05
126982,1.502413528754728e-05
118341,1.5024035941189068e-05
118725,1.5023702592398135e-05
54263,1.5023511244274425e-05
42939,1.5023219357076889e-05
17779,1.5022650202768206e-05
50625,1.5022432140103704e-05
12202,1.5021713137037389e-05
83422,1.5021422949422078e-05
51054,1.5020865529842088e-05
12085,1.5020650387476416e-05
37736,1.5020292278416757e-05
57325,1.5019264481421344e-05
21505,1.5018440713433784e-05
116030,1.5017994651404389e-05
32294,1.501755167072237e-05
48714,1.5017480776359818e-05
124743,1.5015426409690566e-05
36797,1.5015407486570846e-05
91821,1.5015045428178854e-05
15209,1.501453121069409e-05
96842,1.501365351666172e-05
111207,1.5013109491630486e-05
53643,1.5012738428924791e-05
86612,1.5012581893662093e-05
91023,1.501235164277186e-05
130105,1.5012309886198883e-05
136852,1.5012015343018354e-05
56012,1.5008448773322668e-05
72505,1.5008352170358147e-05
76236,1.500771235460422e-05
111633,1.5006995106233273e-05
39065,1.500665337730329e-05
103827,1.5006152622149883e-05
104445,1.5005774438684325e-05
127107,1.5005312671505702e-05
85532,1.5004963902266145e-05
40176,1.5004859513432166e-05
23903,1.5004816709260685e-05
45010,1.5004347954181544e-05
104208,1.5003957452923716e-05
16839,1.500391275130397e-05
22575,1.5003643431237896e-05
94022,1.5002487166734775e-05
96483,1.5001970944103776e-05
131143,1.500196598175282e-05
120950,1.5001550671459847e-05
133691,1.5001323868474556e-05
86622,1.4999588987831072e-05
34901,1.4998989213622892e-05
77790,1.499786606433086e-05
61528,1.499738196151704e-05
30834,1.499726159159086e-05
92952,1.4997057035514184e-05
26644,1.4996739357811984e-05
92782,1.499610509751908e-05
17432,1.4995869757379155e-05
117026,1.4994472734538697e-05
132681,1.4994467412671289e-05
33758,1.4993453273716777e-05
62514,1.4992652793144554e-05
57422,1.4992595476103556e-05
47007,1.4991956842239648e-05
31277,1.499092184849813e-05
18410,1.4990805083017786e-05
44514,1.4990767448404682e-05
108993,1.4990760665541421e-05
87337,1.4989650619084116e-05
78673,1.4989020507842691e-05
103785,1.4988632417060516e-05
78462,1.4987904350574923e-05
47190,1.4987283660113055e-05
104757,1.4987160184514313e-05
12879,1.4986809434471318e-05
104282,1.4985990435642956e-05
17999,1.4985222871501957e-05
11740,1.4985199822030643e-05
8987,1.4984094287410828e-05
33050,1.4983706327330322e-05
13311,1.498364472962369e-05
111942,1.4983575968254173e-05
107854,1.498353693698066e-05
113976,1.4982319409464931e-05
22015,1.4981965594941548e-05
96012,1.4981935686415558e-05
79607,1.4981041673030833e-05
81591,1.4980967794506004e-05
92998,1.4979882472147753e-05
82320,1.497969180140829e-05
44194,1.4979528190990584e-05
99780,1.4976572027226417e-05
119667,1.4975770945396587e-05
8946,1.4975330167088536e-05
32304,1.4974701662650758e-05
128780,1.4974481080266658e-05
98355,1.4974093818342576e-05
52014,1.4973547784217895e-05
105929,1.4973076192015798e-05
75123,1.4972317392592604e-05
105081,1.4971937282651446e-05
104013,1.4971773193634675e-05
85188,1.497094350797141e-05
78759,1.4970433625301038e-05
37571,1.497019337269322e-05
53969,1.4968745025546018e-05
120652,1.496828559019233e-05
136981,1.4967744101784356e-05
100619,1.496718321847781e-05
53608,1.4965441259215495e-05
60837,1.4964917831550807e-05
100052,1.496396077356128e-05
131510,1.4963422608060975e-05
34398,1.4963179094445656e-05
122842,1.4962573041566979e-05
122841,1.4962573041566979e-05
90060,1.4962496050481255e-05
90615,1.4961998671599918e-05
14520,1.496151770527963e-05
49227,1.4961318128155197e-05
118794,1.4960917365760398e-05
24805,1.4960808109257305e-05
79910,1.4959430605270831e-05
75917,1.4959313545774953e-05
78657,1.4957673042356078e-05
71297,1.495758884382961e-05
116328,1.495752276332681e-05
130836,1.4957267477404025e-05
31294,1.4957230752815272e-05
42942,1.4956490865166685e-05
100528,1.4956427873694377e-05
64193,1.4956301248214817e-05
111045,1.495620017147948e-05
41366,1.4956097325587163e-05
62120,1.4955768255482072e-05
84570,1.4955761828501134e-05
74692,1.4954062534035438e-05
123388,1.4951885400749641e-05
84287,1.4951824175726867e-05
100008,1.4951702648553422e-05
102509,1.495169082215135e-05
13199,1.4950471644502024e-05
42236,1.494954330786856e-05
73537,1.4949499494781583e-05
100223,1.4949402074374468e-05
92251,1.4949104197083952e-05
57437,1.49480724752047e-05
95318,1.4948018606008224e-05
10525,1.494658130725323e-05
42937,1.4946463627077348e-05
8764,1.4946370053539475e-05
62464,1.4945686632366633e-05
56230,1.4945585198472674e-05
125402,1.4945231565897776e-05
30152,1.4944976054686288e-05
75401,1.4944859276267483e-05
86739,1.4943430587930351e-05
24906,1.494325690040341e-05
63752,1.4942982968521277e-05
29908,1.4942719125023251e-05
27134,1.494266986184976e-05
55186,1.4942130742933709e-05
127752,1.4941127915502785e-05
64090,1.4939423621956943e-05
128317,1.4939266854114834e-05
66801,1.493755834152257e-05
57143,1.4937082909237834e-05
96589,1.4936449765499652e-05
62332,1.4936279082977874e-05
41582,1.4935475841360879e-05
69825,1.4935331479103247e-05
32993,1.4934871621279472e-05
88123,1.4934794556633668e-05
84450,1.4934531815822682e-05
124489,1.4933568942048405e-05
25608,1.4932566491677654e-05
16694,1.4932421263801846e-05
36840,1.4932196039267619e-05
44035,1.4932001462158311e-05
123955,1.4931306256939618e-05
88490,1.49313029695299e-05
21659,1.4931082631229128e-05
127460,1.493057697785545e-05
88091,1.4929713179721178e-05
16031,1.492956242045793e-05
95068,1.4929458378292026e-05
85261,1.4929001310818034e-05
116959,1.4928378033866324e-05
109074,1.4927506871945918e-05
129090,1.4926962717503623e-05
84691,1.49266662208495e-05
78864,1.4926050501302614e-05
50840,1.4925678404015344e-05
37467,1.4925597922178598e-05
83313,1.4925246374538179e-05
123776,1.4924602475997046e-05
60147,1.4923149083150236e-05
46067,1.492248292859933e-05
59970,1.4921873542576122e-05
43400,1.4921087418587238e-05
85388,1.4920812677281562e-05
33757,1.4920470381195599e-05
104639,1.492021718528383e-05
120515,1.4918488467403324e-05
18001,1.4918405212464298e-05
99629,1.4918121732820235e-05
86472,1.491694149726015e-05
100926,1.4916527106878745e-05
117851,1.4916022629799247e-05
60624,1.491541136488672e-05
81340,1.4915191733910192e-05
56428,1.4914797951311915e-05
58460,1.4914461651000396e-05
66941,1.4914411137161879e-05
100838,1.491412661044652e-05
108862,1.4913008721407718e-05
109076,1.4912635932399744e-05
31898,1.491251746788999e-05
58320,1.491249989424053e-05
115049,1.4911734110680379e-05
120934,1.4911730587050797e-05
41221,1.4911678354398764e-05
90481,1.4911481216441612e-05
96617,1.491143293968232e-05
118124,1.4910970765604708e-05
70109,1.490921924797869e-05
36021,1.4908384923713807e-05
107874,1.4908051446481444e-05
35825,1.4907583126768765e-05
33651,1.490757146123318e-05
48887,1.490748930683991e-05
114376,1.490746940435979e-05
48624,1.4907216273119747e-05
62954,1.4906314800856206e-05
107275,1.4905265509923686e-05
82299,1.4905194475728795e-05
19361,1.4903331837898944e-05
86216,1.4902228790137347e-05
124589,1.4902132130787528e-05
122829,1.4901088001638324e-05
41312,1.4900556718607285e-05
37113,1.4900534274614909e-05
22776,1.489973340428822e-05
85202,1.4898325589179021e-05
68233,1.4898291250763967e-05
26831,1.4898247735320285e-05
117196,1.489814021508182e-05
89645,1.4897660964271906e-05
97207,1.4897619074774232e-05
59282,1.4897381162565484e-05
60306,1.4896842507559304e-05
99562,1.4896395708789923e-05
81773,1.4895922608823758e-05
124596,1.4895751702372175e-05
125140,1.4895411002885387e-05
126642,1.4894600144700964e-05
95254,1.4894372735414058e-05
133628,1.489341668326053e-05
48497,1.489289010698848e-05
12162,1.4892760370353594e-05
17846,1.489207059965685e-05
49150,1.4891081873752027e-05
91911,1.4890786669353231e-05
121771,1.4890620358253575e-05
98546,1.4890565363849882e-05
77164,1.488866609691945e-05
112833,1.4888557954422496e-05
41851,1.4888446387029605e-05
29254,1.4887892881690767e-05
36355,1.4887786708734693e-05
77142,1.4887367494580238e-05
108160,1.4887184215202007e-05
121579,1.4885868988384508e-05
82999,1.4885170669003626e-05
56429,1.4884505602624894e-05
97345,1.4884131483357588e-05
71046,1.4882896964074395e-05
57577,1.488234309165484e-05
61098,1.488220458779624e-05
66885,1.488168245457265e-05
65828,1.4881177136981839e-05
48255,1.4879478176091243e-05
35047,1.4879198263969344e-05
28810,1.4878657054284452e-05
60801,1.4878051258142098e-05
56858,1.4877836641478543e-05
111595,1.487733402424905e-05
96877,1.487638431170621e-05
52192,1.4875084299860448e-05
134153,1.4874784353626108e-05
25920,1.4874529687056539e-05
130020,1.4874381707377566e-05
109062,1.4874182972327733e-05
27145,1.4874105917689851e-05
65303,1.4873414256440792e-05
127592,1.4873338680348931e-05
48121,1.4872112648055163e-05
135279,1.4871645541103083e-05
32957,1.4870926035030079e-05
106499,1.4869758363706647e-05
27437,1.4869665156972439e-05
65705,1.4868976942111527e-05
42237,1.4868839590865445e-05
100162,1.4868566045334151e-05
53074,1.4867554494117316e-05
104234,1.4867207692502633e-05
111527,1.4867186339298977e-05
29947,1.4867134064478254e-05
69608,1.4865736491615142e-05
84645,1.4864540729223003e-05
88422,1.4864406753060802e-05
121796,1.4864075417548661e-05
59834,1.4863993916547032e-05
65238,1.4863932213966068e-05
112927,1.4863583145740578e-05
126623,1.4863289579669688e-05
73075,1.4863063707342727e-05
10610,1.4862408358995703e-05
88164,1.486200662532366e-05
82636,1.4861745869730908e-05
47409,1.4861583579111925e-05
55226,1.4861391521250788e-05
8750,1.4861197959696343e-05
83871,1.4860966715975475e-05
87126,1.4860215350009308e-05
130806,1.4859750458319327e-05
103771,1.485770810054751e-05
96694,1.4857351869810917e-05
72154,1.485685550205435e-05
20815,1.4855728892827539e-05
92978,1.4854892673145683e-05
112284,1.4854853483514142e-05
20365,1.485470401843629e-05
30114,1.4854290046934516e-05
50083,1.4854054001991578e-05
91652,1.4853634703208788e-05
123535,1.4853012597639667e-05
77371,1.4851878636505216e-05
125164,1.4851808473430127e-05
115183,1.4851418492766424e-05
25023,1.4851187507573373e-05
131135,1.4850484192049592e-05
51539,1.485034051634575e-05
112952,1.484999451245756e-05
67682,1.4848866696272234e-05
94030,1.4848622149100095e-05
18623,1.4848183548103619e-05
130247,1.4848002404938511e-05
97619,1.4847874101408175e-05
91287,1.4846655072520332e-05
119981,1.4846552925048566e-05
71941,1.4846470319221545e-05
77971,1.4846279668434824e-05
71924,1.4846245998474593e-05
37613,1.4845399902706243e-05
80143,1.4844935559816582e-05
127690,1.4844768144105383e-05
114542,1.4843956971493087e-05
112384,1.4843527699466672e-05
86288,1.4843244339119121e-05
114758,1.4841997352913577e-05
112160,1.4841822257465603e-05
119224,1.4839851305030421e-05
59007,1.48397206862145e-05
73460,1.4839686001180586e-05
74060,1.4838855576012385e-05
34506,1.483870223970926e-05
118175,1.4837842379380802e-05
110497,1.483751363740374e-05
34878,1.4837410747438927e-05
128697,1.4836963126131647e-05
88389,1.4836437717515708e-05
15839,1.4836349349864531e-05
67393,1.4835154411223966e-05
108753,1.4835131594464397e-05
94479,1.483448591942152e-05
135327,1.4833528125138923e-05
131826,1.4832854285264394e-05
114474,1.4832424480401962e-05
45014,1.4832232290838445e-05
91584,1.4831610960227706e-05
53038,1.4831510821647167e-05
7569,1.483126564215971e-05
93722,1.4830882948349063e-05
104353,1.4830700932661732e-05
39282,1.4830640418193049e-05
46462,1.4830316290177048e-05
105513,1.4829935175346063e-05
71646,1.4829578287922185e-05
65316,1.4828933359961892e-05
95748,1.4828807571847727e-05
58220,1.4828373078702105e-05
46016,1.4828185572811813e-05
108627,1.4828110425717912e-05
29903,1.4826572641170776e-05
119777,1.4826424774484726e-05
111413,1.4826089883886373e-05
18316,1.4824780485922691e-05
133053,1.4824115076670558e-05
68166,1.4823928441487857e-05
37309,1.4823301475116884e-05
60487,1.482264396465459e-05
133168,1.4822439313280954e-05
130426,1.4821485074587437e-05
75690,1.4821438461061462e-05
77032,1.4820967879330267e-05
56466,1.4819235618464408e-05
131853,1.4817939128611302e-05
111152,1.4815942834603736e-05
85306,1.4814904628094102e-05
94657,1.4814433286657151e-05
86197,1.4814154069261808e-05
43737,1.4813323910060824e-05
123261,1.4813038552121053e-05
111683,1.4812762223046598e-05
35499,1.4812283358063348e-05
89959,1.4812228947598101e-05
82153,1.4812083147209932e-05
134665,1.4812067211094744e-05
52475,1.4811193317784048e-05
86701,1.4809162776825678e-05
16310,1.4808355194320375e-05
128406,1.480757379255071e-05
79010,1.4807522425441836e-05
56398,1.4806879070479206e-05
130437,1.4804996873468687e-05
91780,1.4804610610218012e-05
18730,1.4802810665875238e-05
93854,1.4802639440642072e-05
58207,1.480169133076507e-05
105807,1.4800534020948493e-05
21796,1.4799644827744574e-05
28121,1.4798463396790232e-05
76216,1.479843993388615e-05
40063,1.4797764196713398e-05
106564,1.4797056555655296e-05
106656,1.479696699699012e-05
47023,1.4795986995675177e-05
79242,1.4795913383963041e-05
73518,1.4794427696220927e-05
113949,1.4793697142077008e-05
120403,1.4792523448760097e-05
78083,1.479191025463e-05
91686,1.4791768259652565e-05
109259,1.4790550950353049e-05
18980,1.4790517857772251e-05
73745,1.4790080696117402e-05
14771,1.47899018453371e-05
79752,1.4789184869137216e-05
25817,1.4788033441431583e-05
108979,1.478695275198103e-05
61026,1.4786789420726271e-05
73806,1.4786242042692586e-05
61279,1.4786173372158125e-05
65932,1.4786139104848168e-05
136293,1.4785899511821987e-05
19787,1.4785055660891994e-05
96852,1.4784766561262604e-05
32912,1.4784673047605226e-05
96660,1.4784039020266897e-05
110084,1.4782642026395506e-05
85802,1.4782187606342288e-05
124838,1.4781464446959451e-05
81246,1.4781434639491984e-05
132402,1.4780688592163703e-05
97414,1.4780490853688581e-05
55725,1.4778708981646601e-05
91581,1.4778645767183264e-05
73830,1.4777563659968329e-05
131216,1.4776462575661391e-05
125892,1.4775742301610797e-05
73975,1.4775189092582628e-05
110778,1.4775074245071191e-05
56150,1.477466864390974e-05
98089,1.4774162342414542e-05
35416,1.4773692826861536e-05
89126,1.4773664149860566e-05
67350,1.4773521892535682e-05
77021,1.477180746501374e-05
137373,1.4770685703469251e-05
63405,1.4770320391300302e-05
120332,1.4769591362078776e-05
124738,1.4769560939872594e-05
52634,1.4768850042239722e-05
89130,1.47684410547914e-05
100115,1.476821479995351e-05
108795,1.4767296812831596e-05
75988,1.4765881205423933e-05
124503,1.4765670601577766e-05
43032,1.476539345012202e-05
17334,1.4765302596116297e-05
131858,1.4765063819949974e-05
100629,1.4764852718246833e-05
52790,1.4764252319665493e-05
133915,1.4762998509892003e-05
91087,1.4762544105351944e-05
133980,1.4761960542848124e-05
131884,1.476117883219926e-05
29883,1.4761147626918863e-05
74243,1.4760940848556816e-05
63175,1.4760930984127307e-05
119776,1.4759268711899417e-05
120895,1.4759078428454646e-05
120611,1.4758704222503255e-05
23552,1.4758520473782003e-05
130183,1.4758479773419821e-05
38692,1.4758148579232181e-05
32100,1.475808550766036e-05
52310,1.475808501525498e-05
118348,1.4757954689240195e-05
79649,1.475793644004787e-05
27798,1.4757010469438722e-05
18230,1.4756116329901587e-05
128839,1.4755132240776548e-05
60361,1.4754919519539962e-05
115747,1.4754317951827174e-05
56970,1.4753757453803377e-05
36690,1.475308619847098e-05
127348,1.4752995160346146e-05
55334,1.4752985148899522e-05
68947,1.4752693693441377e-05
42806,1.4752222261202865e-05
69086,1.4751887680342856e-05
74333,1.4751210472595619e-05
132858,1.47503676161325e-05
31641,1.4749899355851592e-05
28219,1.4749551179393355e-05
124486,1.4749448591943294e-05
135301,1.4749235554479417e-05
111389,1.4748690488354766e-05
57652,1.4748545584514407e-05
71955,1.4747383770274783e-05
111835,1.4747369427678274e-05
93207,1.4747358617305962e-05
128880,1.4746269862651957e-05
67828,1.4746004709316307e-05
14764,1.4744312919889822e-05
133808,1.4744111194216664e-05
53343,1.4744104375315944e-05
92326,1.4742606193279246e-05
32713,1.474260472661601e-05
127726,1.4742476401227148e-05
129665,1.4742279181964716e-05
35009,1.474221113488558e-05
30384,1.4742071132735719e-05
88776,1.4741961768633425e-05
34513,1.4740849198356087e-05
44927,1.474003387024794e-05
84906,1.4740000360534835e-05
129913,1.4739986587456624e-05
14636,1.473991834852294e-05
67052,1.4739619188347035e-05
122152,1.4739603187053247e-05
36303,1.4739455934637062e-05
14529,1.4739068486482392e-05
53489,1.473789009130381e-05
62775,1.4736776857880524e-05
84606,1.4736458261072534e-05
11992,1.4735290823415277e-05
126380,1.4735087867535598e-05
90629,1.473299280490752e-05
116124,1.4731808480663126e-05
82209,1.4731712080162123e-05
89404,1.4730677143696512e-05
89453,1.4730425359522576e-05
63684,1.4730244666637642e-05
55130,1.4730227896572539e-05
90482,1.4730186354723942e-05
73219,1.4729587018525417e-05
60323,1.4729235577336934e-05
28595,1.4729082542571752e-05
66771,1.4728762383710912e-05
67569,1.4727653810487444e-05
33587,1.472732845454579e-05
18289,1.4726670798279088e-05
44572,1.4724864278211226e-05
27646,1.4724338882106769e-05
38618,1.4724262980650558e-05
130979,1.4723491729734147e-05
59094,1.4723467988115084e-05
53366,1.472249730227809e-05
84893,1.472242997123738e-05
33780,1.4721468696699988e-05
125505,1.4721323790230495e-05
56103,1.4719515389029574e-05
132722,1.4718842136916085e-05
27358,1.4718063159671602e-05
65515,1.4717604379134557e-05
111986,1.4716443925218038e-05
13404,1.4716253391529502e-05
112617,1.4715961058652369e-05
136359,1.471508570605861e-05
28355,1.471485043162837e-05
17572,1.471448901978634e-05
102523,1.4713051869506643e-05
87545,1.4712804710173563e-05
121506,1.4710898873237204e-05
80876,1.4710411804432554e-05
95512,1.4709460007869384e-05
56082,1.4708995577851471e-05
86028,1.4708294357659435e-05
33645,1.4708097121197588e-05
70694,1.470717179195645e-05
89597,1.4707149023611991e-05
88294,1.4707115161681913e-05
64395,1.4706462283934424e-05
89513,1.470645842285095e-05
64244,1.470544372208992e-05
116762,1.4704953536083536e-05
136530,1.4704114500179312e-05
100368,1.4703892152461183e-05
34193,1.4702946577015148e-05
14595,1.470237692572735e-05
100045,1.4701500640085058e-05
50762,1.4700885034055657e-05
107157,1.4700112965657627e-05
16810,1.4699260664677e-05
38205,1.4698587414945255e-05
110358,1.4698301891708896e-05
110398,1.4698146872616142e-05
63828,1.469800679305087e-05
135830,1.4697346265953968e-05
61053,1.469719261600825e-05
10841,1.4696850554094119e-05
115809,1.4696508851294295e-05
110790,1.469605484091086e-05
68856,1.4695570065427232e-05
27623,1.4695419689017118e-05
127302,1.4695214440289318e-05
24778,1.4694136703908452e-05
111014,1.469202790879925e-05
125178,1.4691284486615618e-05
125179,1.4691284486615618e-05
93423,1.4690947965928787e-05
120832,1.4690854162668465e-05
98709,1.469071030180467e-05
57395,1.469049853382199e-05
84218,1.469027010327767e-05
60346,1.4690170666160625e-05
59416,1.469014156397648e-05
37009,1.4689998209974915e-05
65009,1.4689658320282776e-05
15559,1.4689077456803983e-05
124239,1.4686716841687495e-05
127453,1.4686636036639441e-05
51896,1.46865456821218e-05
14584,1.4685464570023573e-05
29165,1.4685183703924225e-05
78682,1.4685140289822164e-05
29537,1.4684360241748933e-05
75937,1.4683901197218164e-05
132601,1.468324895317378e-05
14064,1.4683135644548907e-05
109543,1.4682692100596026e-05
110286,1.468134076018935e-05
97307,1.4681091067043047e-05
26088,1.4681033010268134e-05
114203,1.4680482721985463e-05
29137,1.468011760276507e-05
26811,1.467999720333904e-05
77041,1.4679991757221267e-05
75560,1.4679744142768306e-05
103708,1.467969496854006e-05
73173,1.4678945291461195e-05
92090,1.4678554666271637e-05
76243,1.467702215580755e-05
109696,1.467691607884857e-05
43122,1.4676850472972539e-05
24124,1.4676083109367397e-05
30412,1.4675873957242136e-05
125620,1.467575362043911e-05
43829,1.4674723865058056e-05
72019,1.4674424307268026e-05
135591,1.4673277063619167e-05
128899,1.4673245384022604e-05
133960,1.4672287122452287e-05
36874,1.467225000630916e-05
72583,1.4672079550015088e-05
118509,1.467132586797137e-05
32067,1.4670987147946078e-05
10424,1.4670968845159498e-05
125702,1.4669969171653036e-05
97792,1.4669595316330079e-05
80294,1.4669252189017815e-05
45762,1.46687173193847e-05
61120,1.4668019660207055e-05
45828,1.4667454062895345e-05
28960,1.4667281019906368e-05
62217,1.4666695580849955e-05
78814,1.4665893344077225e-05
88641,1.4665064785347564e-05
104059,1.4661342189962181e-05
89692,1.4660439579518609e-05
10898,1.466030513441735e-05
32071,1.4660151011133894e-05
134366,1.4659583802925322e-05
113039,1.4658532373253946e-05
79687,1.4657849342514287e-05
110713,1.4657624525965175e-05
69258,1.465727691180953e-05
119433,1.4657106503733504e-05
120334,1.4655534816917174e-05
22867,1.4655172429168113e-05
28320,1.4655119554153545e-05
45884,1.4653972464438635e-05
55769,1.4653623773970746e-05
105518,1.465327626492576e-05
33507,1.4653205442318776e-05
31429,1.4652111154300302e-05
132922,1.4652063516742526e-05
38065,1.4652008660845456e-05
56785,1.4650921851333701e-05
89743,1.4649428687049905e-05
132901,1.4649428201103676e-05
86090,1.4649371310656211e-05
15175,1.4646944578964615e-05
6201,1.4646704533613819e-05
120692,1.46466819580818e-05
86837,1.4646192216689765e-05
76328,1.4645044819817631e-05
111998,1.4644750789468297e-05
108317,1.4644040148953654e-05
121752,1.4642381341173172e-05
128964,1.464228701262041e-05
90499,1.4641277087010059e-05
108622,1.4641177452421754e-05
85519,1.4639497399575399e-05
110538,1.463926217818967e-05
50226,1.4639046187957804e-05
41083,1.4638711878530602e-05
71032,1.463857296021358e-05
105926,1.4638533467660059e-05
114493,1.4638177013624922e-05
34701,1.4637403104191759e-05
40534,1.46372260650483e-05
79610,1.4637054165535142e-05
92445,1.4637004335300081e-05
76151,1.4636268503840191e-05
98092,1.463598845665233e-05
53647,1.4635908007814818e-05
128026,1.463520212742147e-05
56147,1.4634281953747079e-05
21818,1.4634111918305965e-05
38289,1.4633605846257834e-05
82657,1.4632137723213044e-05
59830,1.4631288906874802e-05
48103,1.4630995243357315e-05
57182,1.4630641933563001e-05
114421,1.4628495954702063e-05
6790,1.462835842530591e-05
100702,1.4628125644699168e-05
117390,1.4626582888537339e-05
16140,1.4626556757601065e-05
20058,1.4626448566573219e-05
96441,1.462596731803562e-05
33818,1.4624542632853382e-05
118153,1.4623886058922315e-05
100953,1.4623867141781727e-05
17824,1.462369763556435e-05
49305,1.4623428491158188e-05
106132,1.4621389031873936e-05
12875,1.4621176342489503e-05
92939,1.462053803324267e-05
51540,1.4620209975073537e-05
95458,1.4620092524190446e-05
122657,1.4619105791385e-05
76529,1.4618683148047086e-05
133988,1.4618199487842431e-05
133922,1.4617864788373043e-05
64796,1.461747546158296e-05
136853,1.461711144009198e-05
120939,1.4616977113300753e-05
99030,1.4616920170730336e-05
117869,1.4616660011163975e-05
36551,1.4615383904126687e-05
69241,1.461491118472587e-05
133977,1.4614860596540795e-05
128476,1.4614628628715307e-05
111173,1.4614125936872875e-05
123524,1.4613991729822442e-05
79435,1.4613960563452952e-05
61615,1.461267867909207e-05
39376,1.4612545891191549e-05
100190,1.461250897818929e-05
20667,1.4611580306367754e-05
93856,1.4611336527707518e-05
103459,1.4610256453630066e-05
29832,1.460928073320468e-05
102576,1.4608708372714615e-05
74288,1.460814629177037e-05
71318,1.46077766238137e-05
11370,1.4605659740517739e-05
14675,1.4604334459065149e-05
116951,1.4603343408233715e-05
65385,1.4603066372765252e-05
33763,1.4602970447428233e-05
84804,1.4602832352612126e-05
7827,1.4601128441355233e-05
127239,1.4600846012867559e-05
101466,1.460057242382054e-05
117379,1.4600560888824087e-05
38698,1.4597310564456795e-05
52135,1.459657606256797e-05
39351,1.4595482918061566e-05
69195,1.4595195216606896e-05
104337,1.4595164518486243e-05
128557,1.459486842020504e-05
73350,1.4593388769500297e-05
58511,1.459328293445976e-05
103914,1.4592853424569822e-05
128801,1.4592172591170417e-05
83098,1.4591295291226875e-05
59070,1.4591270646845648e-05
69062,1.4591220534229309e-05
58613,1.459081518782201e-05
119855,1.4590409779644147e-05
105621,1.458990610407992e-05
121598,1.4589353202147367e-05
109223,1.4589052166675912e-05
9108,1.458899927302561e-05
125260,1.4588901020001354e-05
14619,1.4588184125395037e-05
92392,1.4586829920273672e-05
74545,1.458682216009288e-05
50000,1.4585949381831339e-05
46170,1.4585686755202761e-05
126719,1.458559593104505e-05
115400,1.4585353348719059e-05
67146,1.45851709545659e-05
89144,1.4584923917414527e-05
62562,1.458339253998761e-05
118720,1.4583156990490551e-05
46972,1.45831082189935e-05
73878,1.4583012503335018e-05
53119,1.4582725442314364e-05
19427,1.4581862472090567e-05
107739,1.4581692536106591e-05
92332,1.458159926013164e-05
104821,1.4581097383789543e-05
83559,1.4580866416843457e-05
26311,1.458011990213532e-05
13970,1.4579583589379838e-05
18408,1.4578135656080178e-05
61374,1.4577356382164759e-05
131264,1.4576182713623134e-05
43061,1.4576157962684498e-05
105734,1.457439128056084e-05
